Input_Degree,Input_Weight,Control_Degree,Control_Weight,MinW
7,5,12,9,38
7,5,12,11,42
7,5,12,7,38
7,5,12,9,39
7,5,12,5,39
7,5,12,5,45
7,5,12,7,38
7,5,12,7,37
7,5,12,7,41
7,5,12,7,38
7,5,12,9,43
7,5,12,7,50
7,5,12,9,36
7,5,12,7,44
7,5,12,7,40
7,5,12,9,40
7,5,12,9,55
7,5,12,7,41
7,5,12,7,37
7,5,12,7,38
7,5,12,7,39
7,5,12,9,37
7,5,12,9,37
7,5,12,7,41
7,5,12,7,40
7,5,12,7,45
7,5,12,7,34
7,5,12,9,37
7,5,12,7,44
7,5,12,7,38
7,5,12,9,42
7,5,12,9,34
7,5,12,9,42
7,5,12,9,45
7,5,12,7,37
7,5,12,9,39
7,5,12,9,44
7,5,12,9,39
7,5,12,9,41
7,5,12,11,45
7,5,12,11,37
7,5,12,9,38
7,5,12,5,37
7,5,12,5,37
7,5,12,7,37
7,5,12,7,43
7,5,12,5,41
7,5,12,5,39
7,5,12,7,39
7,5,12,5,41
7,5,12,7,36
7,5,12,5,38
7,5,12,7,38
7,5,12,7,46
7,5,12,7,38
7,5,12,5,48
7,5,12,7,37
7,5,12,5,37
7,5,12,7,51
7,5,12,7,41
7,5,12,9,34
7,5,12,5,37
7,5,12,7,37
7,5,12,7,42
7,5,12,7,39
7,5,12,7,40
7,5,12,9,38
7,5,12,7,41
7,5,12,5,44
7,5,12,7,44
7,5,12,7,40
7,5,12,7,43
7,5,12,5,37
7,5,12,7,39
7,5,12,9,38
7,5,12,7,42
7,5,12,7,38
7,5,12,7,38
7,5,12,7,39
7,5,12,7,38
7,5,12,5,37
7,5,12,5,44
7,5,12,7,38
7,5,12,7,36
7,5,12,7,43
7,5,12,7,47
7,5,12,7,42
7,5,12,7,39
7,5,12,7,48
7,5,12,7,40
7,5,12,7,43
7,5,12,7,44
7,5,12,7,37
7,5,12,7,37
7,5,12,7,45
7,5,12,9,39
7,5,12,9,42
7,5,12,9,39
7,5,12,5,39
7,5,12,7,40
7,5,12,7,38
7,5,12,7,39
7,5,12,7,41
7,5,12,9,45
7,5,12,7,39
7,5,12,7,38
7,5,12,7,44
7,5,12,7,39
7,5,12,9,37
7,5,12,7,43
7,5,12,9,39
7,5,12,9,44
7,5,12,11,38
7,5,12,7,36
7,5,12,7,41
7,5,12,7,40
7,5,12,5,38
7,5,12,7,37
7,5,12,7,41
7,5,12,9,43
7,5,12,7,41
7,5,12,7,37
7,5,12,5,35
7,5,12,7,40
7,5,12,9,39
7,5,12,7,41
7,5,12,7,39
7,5,12,9,44
7,5,12,7,38
7,5,12,9,37
7,5,12,9,40
7,5,12,7,48
7,5,12,7,48
7,5,12,7,63
7,5,12,7,40
7,5,12,7,36
7,5,12,7,39
7,5,12,7,39
7,5,12,9,43
7,5,12,7,42
7,5,12,7,46
7,5,12,9,35
7,5,12,9,39
7,5,12,7,40
7,5,12,9,36
7,5,12,11,39
7,5,12,7,40
7,5,12,9,38
7,5,12,5,41
7,5,12,5,41
7,5,12,7,45
7,5,12,7,38
7,5,12,7,37
7,5,12,7,36
7,5,12,9,40
7,5,12,7,43
7,5,12,9,41
7,5,12,7,39
7,5,12,7,37
7,5,12,9,42
7,5,12,9,35
7,5,12,7,39
7,5,12,7,39
7,5,12,7,37
7,5,12,7,36
7,5,12,9,39
7,5,12,9,38
7,5,12,7,41
7,5,12,7,36
7,5,12,7,39
7,5,12,7,40
7,5,12,9,40
7,5,12,7,58
7,5,12,7,38
7,5,12,9,41
7,5,12,9,37
7,5,12,9,58
7,5,12,9,50
7,5,12,7,46
7,5,12,9,53
7,5,12,9,41
7,5,12,9,50
7,5,12,9,41
7,5,12,11,45
7,5,12,11,39
7,5,12,9,52
7,5,12,5,37
7,5,12,5,40
7,5,12,7,40
7,5,12,7,39
7,5,12,5,37
7,5,12,5,49
7,5,12,7,40
7,5,12,5,38
7,5,12,7,39
7,5,12,5,40
7,5,12,7,39
7,5,12,7,37
7,5,12,7,38
7,5,12,5,38
7,5,12,7,38
7,5,12,5,39
7,5,12,7,43
7,5,12,7,40
7,5,12,9,39
7,5,12,5,46
7,5,12,7,43
7,5,12,7,45
7,5,12,7,38
7,5,12,7,40
7,5,12,9,46
7,5,12,7,39
7,5,12,5,39
7,5,12,7,38
7,5,12,7,38
7,5,12,7,40
7,5,12,5,42
7,5,12,7,39
7,5,12,9,42
7,5,12,7,37
7,5,12,7,50
7,5,12,7,35
7,5,12,7,37
7,5,12,7,48
7,5,12,5,39
7,5,12,5,42
7,5,12,7,39
7,5,12,7,36
7,5,12,7,38
7,5,12,7,39
7,5,12,7,39
7,5,12,7,37
7,5,12,7,43
7,5,12,7,39
7,5,12,7,43
7,5,12,7,37
7,5,12,7,36
7,5,12,7,37
7,5,12,7,38
7,5,12,9,50
7,5,12,9,40
7,5,12,9,43
7,5,12,5,45
7,5,12,7,38
7,5,12,7,36
7,5,12,7,44
7,5,12,7,38
7,5,12,9,43
7,5,12,7,44
7,5,12,7,43
7,5,12,7,40
7,5,12,7,58
7,5,12,9,41
7,5,12,7,37
7,5,12,9,41
7,5,12,9,36
7,5,12,11,43
7,5,12,7,46
7,5,12,7,45
7,5,12,7,40
7,5,12,5,38
7,5,12,7,38
7,5,12,7,43
7,5,12,9,37
7,5,12,7,38
7,5,12,7,38
7,5,12,5,42
7,5,12,7,37
7,5,12,9,46
7,5,12,7,39
7,5,12,7,43
7,5,12,9,47
7,5,12,7,40
7,5,12,9,38
7,5,12,9,38
7,5,12,7,50
7,5,12,7,37
7,5,12,7,43
7,5,12,7,37
7,5,12,7,35
7,5,12,7,37
7,5,12,7,42
7,5,12,9,36
7,5,12,7,43
7,5,12,7,40
7,5,12,9,36
7,5,12,9,39
7,5,12,7,38
7,5,12,9,41
7,5,12,11,48
7,5,12,7,38
7,5,12,9,40
7,5,12,5,38
7,5,12,5,39
7,5,12,7,45
7,5,12,7,47
7,5,12,7,39
7,5,12,7,38
7,5,12,9,38
7,5,12,7,35
7,5,12,9,38
7,5,12,7,39
7,5,12,7,34
7,5,12,9,40
7,5,12,9,41
7,5,12,7,41
7,5,12,7,37
7,5,12,7,37
7,5,12,7,43
7,5,12,9,39
7,5,12,9,38
7,5,12,7,41
7,5,12,7,37
7,5,12,7,37
7,5,12,7,37
7,5,12,9,40
7,5,12,7,39
7,5,12,7,45
7,5,12,9,40
7,5,12,9,37
7,5,12,9,38
7,5,12,9,41
7,5,12,7,42
7,5,12,9,43
7,5,12,9,40
7,5,12,9,46
7,5,12,9,39
7,5,12,11,41
7,5,12,11,38
7,5,12,9,39
7,7,12,5,39
7,7,12,5,43
7,7,12,7,40
7,7,12,7,41
7,7,12,5,43
7,7,12,5,38
7,7,12,7,36
7,7,12,5,37
7,7,12,7,37
7,7,12,5,41
7,7,12,7,43
7,7,12,7,40
7,7,12,7,39
7,7,12,5,43
7,7,12,7,38
7,7,12,5,40
7,7,12,7,37
7,7,12,7,39
7,7,12,9,36
7,7,12,5,43
7,7,12,7,43
7,7,12,7,37
7,7,12,7,36
7,7,12,7,41
7,7,12,9,41
7,7,12,7,39
7,7,12,5,36
7,7,12,7,37
7,7,12,7,39
7,7,12,7,39
7,7,12,5,36
7,7,12,7,46
7,7,12,9,38
7,7,12,7,39
7,7,12,7,41
7,7,12,7,41
7,7,12,7,39
7,7,12,7,41
7,7,12,5,35
7,7,12,5,38
7,7,12,7,44
7,7,12,7,40
7,7,12,7,37
7,7,12,7,45
7,7,12,7,41
7,7,12,7,43
7,7,12,7,34
7,7,12,7,40
7,7,12,7,37
7,7,12,7,40
7,7,12,7,42
7,7,12,7,36
7,7,12,7,38
7,7,12,9,37
7,7,12,9,45
7,7,12,9,36
7,7,12,5,37
7,7,12,7,43
7,7,12,7,39
7,7,12,7,39
7,7,12,7,40
7,7,12,9,41
7,7,12,7,36
7,7,12,7,46
7,7,12,7,39
7,7,12,7,44
7,7,12,9,40
7,7,12,7,41
7,7,12,9,36
7,7,12,9,41
7,7,12,11,41
7,7,12,7,40
7,7,12,7,39
7,7,12,7,37
7,7,12,5,41
7,7,12,7,42
7,7,12,7,40
7,7,12,9,37
7,7,12,7,42
7,7,12,7,40
7,7,12,5,43
7,7,12,7,40
7,7,12,9,46
7,7,12,7,39
7,7,12,7,47
7,7,12,9,40
7,7,12,7,40
7,7,12,9,48
7,7,12,9,39
7,7,12,7,43
7,7,12,7,36
7,7,12,7,56
7,7,12,7,44
7,7,12,7,36
7,7,12,7,40
7,7,12,7,37
7,7,12,9,44
7,7,12,7,39
7,7,12,7,40
7,7,12,9,40
7,7,12,9,38
7,7,12,7,38
7,7,12,9,40
7,7,12,11,42
7,7,12,7,41
7,7,12,9,39
7,7,12,5,47
7,7,12,5,39
7,7,12,7,36
7,7,12,7,37
7,7,12,7,39
7,7,12,7,48
7,7,12,9,38
7,7,12,7,44
7,7,12,9,45
7,7,12,7,38
7,7,12,7,40
7,7,12,9,40
7,7,12,9,40
7,7,12,7,36
7,7,12,7,45
7,7,12,7,39
7,7,12,7,39
7,7,12,9,36
7,7,12,9,41
7,7,12,7,42
7,7,12,7,39
7,7,12,7,38
7,7,12,7,40
7,7,12,9,38
7,7,12,7,44
7,7,12,7,40
7,7,12,9,44
7,7,12,9,36
7,7,12,9,42
7,7,12,9,43
7,7,12,7,45
7,7,12,9,36
7,7,12,9,37
7,7,12,9,35
7,7,12,9,45
7,7,12,11,42
7,7,12,11,39
7,7,12,9,38
7,3,12,5,42
7,3,12,5,42
7,3,12,7,43
7,3,12,7,37
7,3,12,5,41
7,3,12,5,35
7,3,12,7,37
7,3,12,5,41
7,3,12,7,45
7,3,12,5,41
7,3,12,7,40
7,3,12,7,38
7,3,12,7,38
7,3,12,5,41
7,3,12,7,37
7,3,12,5,42
7,3,12,7,37
7,3,12,7,39
7,3,12,9,35
7,3,12,5,39
7,3,12,7,43
7,3,12,7,40
7,3,12,7,37
7,3,12,7,38
7,3,12,9,43
7,3,12,7,39
7,3,12,5,38
7,3,12,7,40
7,3,12,7,41
7,3,12,7,41
7,3,12,5,41
7,3,12,7,40
7,3,12,9,39
7,3,12,7,38
7,3,12,7,42
7,3,12,7,36
7,3,12,7,41
7,3,12,7,36
7,3,12,5,39
7,3,12,5,37
7,3,12,7,39
7,3,12,7,37
7,3,12,7,39
7,3,12,7,40
7,3,12,7,44
7,3,12,7,38
7,3,12,7,37
7,3,12,7,41
7,3,12,7,37
7,3,12,7,42
7,3,12,7,41
7,3,12,7,40
7,3,12,7,42
7,3,12,9,34
7,3,12,9,37
7,3,12,9,38
7,3,12,5,45
7,3,12,7,38
7,3,12,7,43
7,3,12,7,35
7,3,12,7,39
7,3,12,9,38
7,3,12,7,39
7,3,12,7,40
7,3,12,7,40
7,3,12,7,38
7,3,12,9,44
7,3,12,7,40
7,3,12,9,40
7,3,12,9,43
7,3,12,11,40
7,3,12,7,39
7,3,12,7,39
7,3,12,7,39
7,3,12,5,38
7,3,12,7,38
7,3,12,7,41
7,3,12,9,42
7,3,12,7,39
7,3,12,7,37
7,3,12,5,43
7,3,12,7,40
7,3,12,9,39
7,3,12,7,48
7,3,12,7,45
7,3,12,9,37
7,3,12,7,41
7,3,12,9,42
7,3,12,9,42
7,3,12,7,43
7,3,12,7,46
7,3,12,7,40
7,3,12,7,40
7,3,12,7,39
7,3,12,7,40
7,3,12,7,42
7,3,12,9,36
7,3,12,7,49
7,3,12,7,47
7,3,12,9,38
7,3,12,9,39
7,3,12,7,41
7,3,12,9,61
7,3,12,11,38
7,3,12,7,39
7,3,12,9,39
7,3,12,5,44
7,3,12,5,41
7,3,12,7,39
7,3,12,7,38
7,3,12,7,38
7,3,12,7,46
7,3,12,9,47
7,3,12,7,45
7,3,12,9,34
7,3,12,7,38
7,3,12,7,37
7,3,12,9,39
7,3,12,9,38
7,3,12,7,40
7,3,12,7,42
7,3,12,7,46
7,3,12,7,44
7,3,12,9,37
7,3,12,9,41
7,3,12,7,43
7,3,12,7,37
7,3,12,7,36
7,3,12,7,45
7,3,12,9,38
7,3,12,7,37
7,3,12,7,37
7,3,12,9,40
7,3,12,9,41
7,3,12,9,37
7,3,12,9,37
7,3,12,7,35
7,3,12,9,38
7,3,12,9,37
7,3,12,9,46
7,3,12,9,40
7,3,12,11,38
7,3,12,11,39
7,3,12,9,39
7,5,12,5,44
7,5,12,5,43
7,5,12,7,36
7,5,12,7,42
7,5,12,5,38
7,5,12,5,47
7,5,12,7,37
7,5,12,5,38
7,5,12,7,38
7,5,12,5,38
7,5,12,7,38
7,5,12,7,38
7,5,12,7,39
7,5,12,5,37
7,5,12,7,40
7,5,12,5,40
7,5,12,7,41
7,5,12,7,46
7,5,12,9,38
7,5,12,5,44
7,5,12,7,35
7,5,12,7,41
7,5,12,7,37
7,5,12,7,37
7,5,12,9,38
7,5,12,7,39
7,5,12,5,37
7,5,12,7,39
7,5,12,7,36
7,5,12,7,38
7,5,12,5,42
7,5,12,7,45
7,5,12,9,37
7,5,12,7,42
7,5,12,7,47
7,5,12,7,35
7,5,12,7,37
7,5,12,7,37
7,5,12,5,38
7,5,12,5,43
7,5,12,7,43
7,5,12,7,35
7,5,12,7,47
7,5,12,7,41
7,5,12,7,48
7,5,12,7,46
7,5,12,7,38
7,5,12,7,50
7,5,12,7,50
7,5,12,7,36
7,5,12,7,37
7,5,12,7,45
7,5,12,7,40
7,5,12,9,40
7,5,12,9,41
7,5,12,9,49
7,5,12,5,36
7,5,12,7,36
7,5,12,7,37
7,5,12,7,35
7,5,12,7,45
7,5,12,9,38
7,5,12,7,38
7,5,12,7,36
7,5,12,7,36
7,5,12,7,46
7,5,12,9,38
7,5,12,7,37
7,5,12,9,36
7,5,12,9,43
7,5,12,11,36
7,5,12,7,41
7,5,12,7,39
7,5,12,7,39
7,5,12,5,38
7,5,12,7,43
7,5,12,7,38
7,5,12,9,36
7,5,12,7,44
7,5,12,7,40
7,5,12,5,41
7,5,12,7,39
7,5,12,9,39
7,5,12,7,40
7,5,12,7,41
7,5,12,9,38
7,5,12,7,41
7,5,12,9,42
7,5,12,9,38
7,5,12,7,40
7,5,12,7,38
7,5,12,7,37
7,5,12,7,37
7,5,12,7,37
7,5,12,7,43
7,5,12,7,40
7,5,12,9,40
7,5,12,7,47
7,5,12,7,45
7,5,12,9,40
7,5,12,9,38
7,5,12,7,42
7,5,12,9,38
7,5,12,11,40
7,5,12,7,36
7,5,12,9,40
7,5,12,5,42
7,5,12,5,44
7,5,12,7,40
7,5,12,7,39
7,5,12,7,42
7,5,12,7,40
7,5,12,9,38
7,5,12,7,46
7,5,12,9,43
7,5,12,7,40
7,5,12,7,40
7,5,12,9,43
7,5,12,9,37
7,5,12,7,45
7,5,12,7,47
7,5,12,7,39
7,5,12,7,35
7,5,12,9,38
7,5,12,9,36
7,5,12,7,40
7,5,12,7,35
7,5,12,7,42
7,5,12,7,40
7,5,12,9,42
7,5,12,7,41
7,5,12,7,38
7,5,12,9,41
7,5,12,9,43
7,5,12,9,42
7,5,12,9,41
7,5,12,7,38
7,5,12,9,41
7,5,12,9,48
7,5,12,9,41
7,5,12,9,37
7,5,12,11,42
7,5,12,11,38
7,5,12,9,36
7,5,12,5,41
7,5,12,5,37
7,5,12,7,36
7,5,12,7,41
7,5,12,5,42
7,5,12,5,37
7,5,12,7,40
7,5,12,5,44
7,5,12,7,38
7,5,12,5,38
7,5,12,7,42
7,5,12,7,38
7,5,12,7,35
7,5,12,5,47
7,5,12,7,43
7,5,12,5,43
7,5,12,7,41
7,5,12,7,47
7,5,12,9,41
7,5,12,5,36
7,5,12,7,35
7,5,12,7,37
7,5,12,7,40
7,5,12,7,41
7,5,12,9,36
7,5,12,7,37
7,5,12,5,43
7,5,12,7,37
7,5,12,7,40
7,5,12,7,36
7,5,12,5,38
7,5,12,7,35
7,5,12,9,37
7,5,12,7,35
7,5,12,7,46
7,5,12,7,45
7,5,12,7,38
7,5,12,7,39
7,5,12,5,42
7,5,12,5,40
7,5,12,7,40
7,5,12,7,41
7,5,12,7,46
7,5,12,7,40
7,5,12,7,40
7,5,12,7,46
7,5,12,7,45
7,5,12,7,39
7,5,12,7,42
7,5,12,7,38
7,5,12,7,37
7,5,12,7,40
7,5,12,7,48
7,5,12,9,36
7,5,12,9,38
7,5,12,9,40
7,5,12,5,44
7,5,12,7,42
7,5,12,7,37
7,5,12,7,42
7,5,12,7,38
7,5,12,9,36
7,5,12,7,36
7,5,12,7,38
7,5,12,7,39
7,5,12,7,47
7,5,12,9,41
7,5,12,7,41
7,5,12,9,38
7,5,12,9,38
7,5,12,11,38
7,5,12,7,42
7,5,12,7,39
7,5,12,7,36
7,5,12,5,38
7,5,12,7,47
7,5,12,7,37
7,5,12,9,41
7,5,12,7,45
7,5,12,7,45
7,5,12,5,44
7,5,12,7,50
7,5,12,9,40
7,5,12,7,37
7,5,12,7,41
7,5,12,9,43
7,5,12,7,37
7,5,12,9,43
7,5,12,9,37
7,5,12,7,47
7,5,12,7,37
7,5,12,7,40
7,5,12,7,39
7,5,12,7,38
7,5,12,7,40
7,5,12,7,37
7,5,12,9,49
7,5,12,7,40
7,5,12,7,44
7,5,12,9,41
7,5,12,9,38
7,5,12,7,38
7,5,12,9,43
7,5,12,11,42
7,5,12,7,36
7,5,12,9,39
7,5,12,5,38
7,5,12,5,38
7,5,12,7,45
7,5,12,7,40
7,5,12,7,36
7,5,12,7,39
7,5,12,9,48
7,5,12,7,46
7,5,12,9,38
7,5,12,7,41
7,5,12,7,37
7,5,12,9,41
7,5,12,9,38
7,5,12,7,40
7,5,12,7,43
7,5,12,7,39
7,5,12,7,39
7,5,12,9,38
7,5,12,9,40
7,5,12,7,43
7,5,12,7,35
7,5,12,7,50
7,5,12,7,36
7,5,12,9,42
7,5,12,7,35
7,5,12,7,38
7,5,12,9,43
7,5,12,9,42
7,5,12,9,42
7,5,12,9,36
7,5,12,7,38
7,5,12,9,40
7,5,12,9,38
7,5,12,9,38
7,5,12,9,37
7,5,12,11,40
7,5,12,11,36
7,5,12,9,38
7,5,12,5,35
7,5,12,5,44
7,5,12,7,40
7,5,12,7,36
7,5,12,5,37
7,5,12,5,48
7,5,12,7,39
7,5,12,5,41
7,5,12,7,46
7,5,12,5,38
7,5,12,7,40
7,5,12,7,38
7,5,12,7,36
7,5,12,5,39
7,5,12,7,39
7,5,12,5,44
7,5,12,7,39
7,5,12,7,38
7,5,12,9,50
7,5,12,5,39
7,5,12,7,36
7,5,12,7,43
7,5,12,7,37
7,5,12,7,38
7,5,12,9,52
7,5,12,7,38
7,5,12,5,37
7,5,12,7,40
7,5,12,7,40
7,5,12,7,38
7,5,12,5,41
7,5,12,7,38
7,5,12,9,41
7,5,12,7,39
7,5,12,7,41
7,5,12,7,39
7,5,12,7,41
7,5,12,7,41
7,5,12,5,41
7,5,12,5,37
7,5,12,7,41
7,5,12,7,58
7,5,12,7,39
7,5,12,7,39
7,5,12,7,45
7,5,12,7,43
7,5,12,7,41
7,5,12,7,40
7,5,12,7,39
7,5,12,7,39
7,5,12,7,38
7,5,12,7,37
7,5,12,7,42
7,5,12,9,38
7,5,12,9,37
7,5,12,9,43
7,5,12,5,37
7,5,12,7,37
7,5,12,7,37
7,5,12,7,42
7,5,12,7,48
7,5,12,9,39
7,5,12,7,44
7,5,12,7,43
7,5,12,7,40
7,5,12,7,43
7,5,12,9,42
7,5,12,7,42
7,5,12,9,45
7,5,12,9,44
7,5,12,11,39
7,5,12,7,43
7,5,12,7,37
7,5,12,7,44
7,5,12,5,38
7,5,12,7,39
7,5,12,7,39
7,5,12,9,50
7,5,12,7,46
7,5,12,7,37
7,5,12,5,37
7,5,12,7,40
7,5,12,9,38
7,5,12,7,63
7,5,12,7,51
7,5,12,9,44
7,5,12,7,40
7,5,12,9,37
7,5,12,9,35
7,5,12,7,42
7,5,12,7,36
7,5,12,7,41
7,5,12,7,44
7,5,12,7,48
7,5,12,7,37
7,5,12,7,39
7,5,12,9,39
7,5,12,7,48
7,5,12,7,41
7,5,12,9,53
7,5,12,9,39
7,5,12,7,38
7,5,12,9,41
7,5,12,11,45
7,5,12,7,37
7,5,12,9,39
7,5,12,5,37
7,5,12,5,41
7,5,12,7,39
7,5,12,7,36
7,5,12,7,40
7,5,12,7,38
7,5,12,9,41
7,5,12,7,39
7,5,12,9,36
7,5,12,7,47
7,5,12,7,39
7,5,12,9,41
7,5,12,9,40
7,5,12,7,45
7,5,12,7,37
7,5,12,7,41
7,5,12,7,38
7,5,12,9,39
7,5,12,9,39
7,5,12,7,38
7,5,12,7,37
7,5,12,7,43
7,5,12,7,40
7,5,12,9,58
7,5,12,7,36
7,5,12,7,46
7,5,12,9,42
7,5,12,9,37
7,5,12,9,40
7,5,12,9,43
7,5,12,7,36
7,5,12,9,35
7,5,12,9,40
7,5,12,9,34
7,5,12,9,38
7,5,12,11,39
7,5,12,11,38
7,5,12,9,38
7,5,12,5,36
7,5,12,5,45
7,5,12,7,38
7,5,12,7,42
7,5,12,5,43
7,5,12,5,36
7,5,12,7,43
7,5,12,5,45
7,5,12,7,37
7,5,12,5,39
7,5,12,7,43
7,5,12,7,38
7,5,12,7,39
7,5,12,5,36
7,5,12,7,41
7,5,12,5,42
7,5,12,7,42
7,5,12,7,43
7,5,12,9,39
7,5,12,5,42
7,5,12,7,40
7,5,12,7,36
7,5,12,7,40
7,5,12,7,41
7,5,12,9,38
7,5,12,7,42
7,5,12,5,35
7,5,12,7,37
7,5,12,7,34
7,5,12,7,40
7,5,12,5,44
7,5,12,7,41
7,5,12,9,41
7,5,12,7,38
7,5,12,7,36
7,5,12,7,40
7,5,12,7,37
7,5,12,7,39
7,5,12,5,39
7,5,12,5,40
7,5,12,7,41
7,5,12,7,44
7,5,12,7,40
7,5,12,7,44
7,5,12,7,41
7,5,12,7,50
7,5,12,7,35
7,5,12,7,39
7,5,12,7,45
7,5,12,7,42
7,5,12,7,37
7,5,12,7,45
7,5,12,7,40
7,5,12,9,37
7,5,12,9,37
7,5,12,9,38
7,5,12,5,42
7,5,12,7,41
7,5,12,7,43
7,5,12,7,40
7,5,12,7,38
7,5,12,9,43
7,5,12,7,41
7,5,12,7,40
7,5,12,7,40
7,5,12,7,55
7,5,12,9,50
7,5,12,7,37
7,5,12,9,42
7,5,12,9,41
7,5,12,11,37
7,5,12,7,35
7,5,12,7,38
7,5,12,7,38
7,5,12,5,40
7,5,12,7,37
7,5,12,7,38
7,5,12,9,45
7,5,12,7,64
7,5,12,7,42
7,5,12,5,42
7,5,12,7,51
7,5,12,9,39
7,5,12,7,38
7,5,12,7,39
7,5,12,9,41
7,5,12,7,40
7,5,12,9,34
7,5,12,9,55
7,5,12,7,43
7,5,12,7,39
7,5,12,7,37
7,5,12,7,44
7,5,12,7,42
7,5,12,7,37
7,5,12,7,46
7,5,12,9,36
7,5,12,7,40
7,5,12,7,35
7,5,12,9,39
7,5,12,9,37
7,5,12,7,38
7,5,12,9,36
7,5,12,11,45
7,5,12,7,42
7,5,12,9,44
7,5,12,5,42
7,5,12,5,42
7,5,12,7,41
7,5,12,7,38
7,5,12,7,45
7,5,12,7,37
7,5,12,9,44
7,5,12,7,43
7,5,12,9,38
7,5,12,7,42
7,5,12,7,37
7,5,12,9,42
7,5,12,9,37
7,5,12,7,38
7,5,12,7,40
7,5,12,7,38
7,5,12,7,42
7,5,12,9,43
7,5,12,9,47
7,5,12,7,41
7,5,12,7,52
7,5,12,7,37
7,5,12,7,37
7,5,12,9,42
7,5,12,7,44
7,5,12,7,35
7,5,12,9,40
7,5,12,9,39
7,5,12,9,37
7,5,12,9,37
7,5,12,7,43
7,5,12,9,37
7,5,12,9,43
7,5,12,9,43
7,5,12,9,37
7,5,12,11,42
7,5,12,11,36
7,5,12,9,40
7,7,12,5,40
7,7,12,5,38
7,7,12,7,35
7,7,12,7,38
7,7,12,5,35
7,7,12,5,47
7,7,12,7,38
7,7,12,5,38
7,7,12,7,39
7,7,12,5,38
7,7,12,7,36
7,7,12,7,39
7,7,12,7,36
7,7,12,5,40
7,7,12,7,38
7,7,12,5,42
7,7,12,7,38
7,7,12,7,39
7,7,12,9,44
7,7,12,5,43
7,7,12,7,49
7,7,12,7,39
7,7,12,7,49
7,7,12,7,52
7,7,12,9,44
7,7,12,7,40
7,7,12,5,46
7,7,12,7,38
7,7,12,7,38
7,7,12,7,40
7,7,12,5,40
7,7,12,7,39
7,7,12,9,37
7,7,12,7,44
7,7,12,7,36
7,7,12,7,40
7,7,12,7,41
7,7,12,7,40
7,7,12,5,37
7,7,12,5,44
7,7,12,7,56
7,7,12,7,45
7,7,12,7,41
7,7,12,7,45
7,7,12,7,41
7,7,12,7,42
7,7,12,7,39
7,7,12,7,37
7,7,12,7,36
7,7,12,7,39
7,7,12,7,37
7,7,12,7,39
7,7,12,7,38
7,7,12,9,39
7,7,12,9,36
7,7,12,9,38
7,7,12,5,46
7,7,12,7,36
7,7,12,7,37
7,7,12,7,41
7,7,12,7,36
7,7,12,9,37
7,7,12,7,38
7,7,12,7,39
7,7,12,7,38
7,7,12,7,42
7,7,12,9,45
7,7,12,7,42
7,7,12,9,38
7,7,12,9,41
7,7,12,11,43
7,7,12,7,37
7,7,12,7,39
7,7,12,7,38
7,7,12,5,47
7,7,12,7,37
7,7,12,7,36
7,7,12,9,38
7,7,12,7,42
7,7,12,7,40
7,7,12,5,42
7,7,12,7,39
7,7,12,9,40
7,7,12,7,42
7,7,12,7,46
7,7,12,9,45
7,7,12,7,39
7,7,12,9,38
7,7,12,9,36
7,7,12,7,47
7,7,12,7,37
7,7,12,7,39
7,7,12,7,42
7,7,12,7,38
7,7,12,7,40
7,7,12,7,44
7,7,12,9,41
7,7,12,7,45
7,7,12,7,43
7,7,12,9,44
7,7,12,9,40
7,7,12,7,38
7,7,12,9,57
7,7,12,11,49
7,7,12,7,38
7,7,12,9,42
7,7,12,5,34
7,7,12,5,53
7,7,12,7,36
7,7,12,7,37
7,7,12,7,43
7,7,12,7,40
7,7,12,9,40
7,7,12,7,44
7,7,12,9,38
7,7,12,7,49
7,7,12,7,41
7,7,12,9,38
7,7,12,9,38
7,7,12,7,39
7,7,12,7,41
7,7,12,7,42
7,7,12,7,41
7,7,12,9,36
7,7,12,9,36
7,7,12,7,48
7,7,12,7,41
7,7,12,7,40
7,7,12,7,39
7,7,12,9,42
7,7,12,7,35
7,7,12,7,48
7,7,12,9,40
7,7,12,9,53
7,7,12,9,49
7,7,12,9,36
7,7,12,7,45
7,7,12,9,44
7,7,12,9,53
7,7,12,9,45
7,7,12,9,40
7,7,12,11,38
7,7,12,11,39
7,7,12,9,37
7,5,12,5,43
7,5,12,5,52
7,5,12,7,37
7,5,12,7,41
7,5,12,5,47
7,5,12,5,38
7,5,12,7,38
7,5,12,5,37
7,5,12,7,45
7,5,12,5,43
7,5,12,7,39
7,5,12,7,36
7,5,12,7,53
7,5,12,5,38
7,5,12,7,36
7,5,12,5,44
7,5,12,7,43
7,5,12,7,41
7,5,12,9,37
7,5,12,5,48
7,5,12,7,37
7,5,12,7,36
7,5,12,7,40
7,5,12,7,40
7,5,12,9,37
7,5,12,7,38
7,5,12,5,35
7,5,12,7,37
7,5,12,7,36
7,5,12,7,44
7,5,12,5,42
7,5,12,7,38
7,5,12,9,46
7,5,12,7,38
7,5,12,7,36
7,5,12,7,37
7,5,12,7,54
7,5,12,7,39
7,5,12,5,39
7,5,12,5,41
7,5,12,7,43
7,5,12,7,47
7,5,12,7,36
7,5,12,7,39
7,5,12,7,45
7,5,12,7,37
7,5,12,7,43
7,5,12,7,39
7,5,12,7,45
7,5,12,7,46
7,5,12,7,34
7,5,12,7,38
7,5,12,7,42
7,5,12,9,43
7,5,12,9,46
7,5,12,9,41
7,5,12,5,43
7,5,12,7,41
